,Order of Points,Origin_Destination,Path ID,Path Latitude,Path Longitude,Team
2,22.0,Path,Alabama_0_3_NYJ,34.911417998341854,-84.97850315616495,Alabama_NYJ

2,23.0,Path,Alabama_0_3_NYJ,34.991038659580056,-84.85264994987422,Alabama_NYJ

2,24.0,Path,Alabama_0_3_NYJ,35.07052919704268,-84.72655186723722,Alabama_NYJ

2,25.0,Path,Alabama_0_3_NYJ,35.149888971979294,-84.60020810968985,Alabama_NYJ

2,26.0,Path,Alabama_0_3_NYJ,35.22911734319673,-84.47361788001733,Alabama_NYJ

2,27.0,Path,Alabama_0_3_NYJ,35.30821366705571,-84.34678038240729,Alabama_NYJ

2,28.0,Path,Alabama_0_3_NYJ,35.387177297467574,-84.2196948225036,Alabama_NYJ

2,29.0,Path,Alabama_0_3_NYJ,35.46600758589124,-84.09236040746097,Alabama_NYJ

2,30.0,Path,Alabama_0_3_NYJ,35.54470388133023,-83.96477634600008,Alabama_NYJ

2,31.0,Path,Alabama_0_3_NYJ,35.62326553032983,-83.8369418484636,Alabama_NYJ

2,32.0,Path,Alabama_0_3_NYJ,35.7016918769745,-83.70885612687266,Alabama_NYJ

2,33.0,Path,Alabama_0_3_NYJ,35.77998226288534,-83.5805183949844,Alabama_NYJ

2,34.0,Path,Alabama_0_3_NYJ,35.85813602721771,-83.45192786834977,Alabama_NYJ

2,35.0,Path,Alabama_0_3_NYJ,35.93615250665916,-83.32308376437253,Alabama_NYJ

2,36.0,Path,Alabama_0_3_NYJ,36.014031035427266,-83.19398530236846,Alabama_NYJ

2,37.0,Path,Alabama_0_3_NYJ,36.09177094526786,-83.06463170362579,Alabama_NYJ

2,38.0,Path,Alabama_0_3_NYJ,36.1693715654533,-82.93502219146602,Alabama_NYJ

2,39.0,Path,Alabama_0_3_NYJ,36.24683222278096,-82.80515599130554,Alabama_NYJ

2,40.0,Path,Alabama_0_3_NYJ,36.32415224157189,-82.67503233071808,Alabama_NYJ

2,41.0,Path,Alabama_0_3_NYJ,36.40133094366961,-82.54465043949784,Alabama_NYJ

2,42.0,Path,Alabama_0_3_NYJ,36.478367648439125,-82.4140095497233,Alabama_NYJ

2,43.0,Path,Alabama_0_3_NYJ,36.55526167276616,-82.28310889582188,Alabama_NYJ

2,44.0,Path,Alabama_0_3_NYJ,36.632012331056394,-82.15194771463528,Alabama_NYJ

2,45.0,Path,Alabama_0_3_NYJ,36.708618935235194,-82.02052524548563,Alabama_NYJ

2,46.0,Path,Alabama_0_3_NYJ,36.7850807947472,-81.88884073024225,Alabama_NYJ

2,47.0,Path,Alabama_0_3_NYJ,36.86139721655639,-81.75689341338943,Alabama_NYJ

2,48.0,Path,Alabama_0_3_NYJ,36.93756750514613,-81.62468254209467,Alabama_NYJ

2,49.0,Path,Alabama_0_3_NYJ,37.01359096251952,-81.49220736627794,Alabama_NYJ

2,50.0,Path,Alabama_0_3_NYJ,37.08946688819999,-81.35946713868151,Alabama_NYJ

2,51.0,Path,Alabama_0_3_NYJ,37.16519457923197,-81.22646111494066,Alabama_NYJ

2,52.0,Path,Alabama_0_3_NYJ,37.240773330181916,-81.09318855365518,Alabama_NYJ

2,53.0,Path,Alabama_0_3_NYJ,37.31620243313935,-80.95964871646156,Alabama_NYJ

2,54.0,Path,Alabama_0_3_NYJ,37.39148117771844,-80.82584086810596,Alabama_NYJ

2,55.0,Path,Alabama_0_3_NYJ,37.466608851059384,-80.69176427651807,Alabama_NYJ

2,56.0,Path,Alabama_0_3_NYJ,37.54158473783035,-80.5574182128857,Alabama_NYJ

2,57.0,Path,Alabama_0_3_NYJ,37.61640812022951,-80.42280195172995,Alabama_NYJ

2,58.0,Path,Alabama_0_3_NYJ,37.69107827798729,-80.28791477098159,Alabama_NYJ

2,59.0,Path,Alabama_0_3_NYJ,37.76559448836887,-80.15275595205783,Alabama_NYJ

2,60.0,Path,Alabama_0_3_NYJ,37.83995602617696,-80.01732477994003,Alabama_NYJ

2,61.0,Path,Alabama_0_3_NYJ,37.91416216375473,-79.8816205432523,Alabama_NYJ

2,62.0,Path,Alabama_0_3_NYJ,37.98821217098907,-79.74564253434066,Alabama_NYJ

2,63.0,Path,Alabama_0_3_NYJ,38.062105315314014,-79.60939004935328,Alabama_NYJ

2,64.0,Path,Alabama_0_3_NYJ,38.135840861714506,-79.47286238832123,Alabama_NYJ

2,65.0,Path,Alabama_0_3_NYJ,38.20941807273029,-79.33605885524024,Alabama_NYJ

2,66.0,Path,Alabama_0_3_NYJ,38.28283620846022,-79.19897875815306,Alabama_NYJ

2,67.0,Path,Alabama_0_3_NYJ,38.356094526566665,-79.06162140923287,Alabama_NYJ

